90379614;41.15534;-8.673248;-0.1513767;0.7182962
90379615;41.15516;-8.673281;-0.1513773;0.7182931
90379616;41.15492;-8.673157;-0.1513751;0.7182888
90379617;41.15482;-8.673007;-0.1513725;0.7182871
90379618;41.15483;-8.672349;-0.151361;0.7182873
90379619;41.15516;-8.672102;-0.1513567;0.7182931
90379759;41.15342;-8.675682;-0.1514192;0.7182627
90380150;41.15495;-8.6773;-0.1514475;0.7182894
90380348;41.14785;-8.668244;-0.1512894;0.7181655
90380349;41.14903;-8.671368;-0.1513439;0.718186
90380350;41.14909;-8.672919;-0.151371;0.718187
90380816;41.14941;-8.674249;-0.1513942;0.7181926
90380817;41.1497;-8.676045;-0.1514256;0.7181978
90381067;41.14862;-8.672965;-0.1513718;0.7181789
90381086;41.14768;-8.673153;-0.1513751;0.7181625
90381095;41.14816;-8.674272;-0.1513946;0.7181708
96496193;41.16777;-8.687922;-0.1516328;0.7185132
111415443;41.16033;-8.643944;-0.1508653;0.7183833
111415445;41.16003;-8.642015;-0.1508316;0.7183781
111415446;41.15888;-8.635875;-0.1507244;0.7183579
111415679;41.16174;-8.656374;-0.1510822;0.7184079
111416022;41.16193;-8.656025;-0.1510761;0.7184111
111416206;41.16077;-8.658253;-0.151115;0.7183909
111424803;41.16344;-8.663088;-0.1511994;0.7184375
111428003;41.16816;-8.688026;-0.1516347;0.71852
111428005;41.16824;-8.688113;-0.1516362;0.7185214
111428006;41.1683;-8.688214;-0.1516379;0.7185225
111428007;41.16832;-8.688089;-0.1516358;0.7185227
111428008;41.16838;-8.688463;-0.1516423;0.7185238
111428009;41.16838;-8.68873;-0.151647;0.7185238
111428010;41.16835;-8.688857;-0.1516492;0.7185233
111428012;41.1683;-8.688977;-0.1516513;0.7185225
111428013;41.16824;-8.689081;-0.1516531;0.7185214
111428014;41.16816;-8.689168;-0.1516546;0.7185199
111428015;41.16807;-8.689231;-0.1516557;0.7185184
111428016;41.16797;-8.689271;-0.1516564;0.7185166
111428017;41.16787;-8.689284;-0.1516566;0.7185149
111428018;41.16777;-8.689271;-0.1516564;0.7185131
111428019;41.16768;-8.689232;-0.1516557;0.7185115
111428020;41.16759;-8.689169;-0.1516546;0.71851
111428021;41.16751;-8.689083;-0.1516531;0.7185085
111428023;41.16744;-8.688978;-0.1516513;0.7185074
111428025;41.16739;-8.688859;-0.1516492;0.7185066
111428026;41.16737;-8.688729;-0.1516469;0.7185061
111428028;41.16735;-8.688595;-0.1516446;0.7185059
111428029;41.16737;-8.688462;-0.1516423;0.7185061
111428032;41.16751;-8.688108;-0.1516361;0.7185085
111428035;41.16768;-8.68796;-0.1516335;0.7185115
111429620;41.15937;-8.68375;-0.15156;0.7183665
111429621;41.16714;-8.688145;-0.1516367;0.7185022
111429986;41.16725;-8.68828;-0.1516391;0.718504
111430447;41.16731;-8.688183;-0.1516374;0.7185051
111439225;41.15717;-8.681939;-0.1515284;0.7183281
111442215;41.15074;-8.677011;-0.1514424;0.7182159
111442216;41.15128;-8.677711;-0.1514546;0.7182254
111442217;41.15191;-8.677925;-0.1514584;0.7182362
111442620;41.15004;-8.676303;-0.1514301;0.7182037
111443008;41.1483;-8.67496;-0.1514066;0.7181733
111443012;41.14851;-8.675211;-0.151411;0.718177
111443013;41.1491;-8.675653;-0.1514187;0.7181872
111443356;41.14935;-8.674875;-0.1514051;0.7181916
111443359;41.1495;-8.675707;-0.1514197;0.7181942
111443919;41.14931;-8.673459;-0.1513804;0.718191
111443920;41.14941;-8.673791;-0.1513862;0.7181927
111444802;41.14772;-8.673399;-0.1513794;0.7181633
111445022;41.14833;-8.672944;-0.1513714;0.7181738
111446369;41.14747;-8.667329;-0.1512734;0.7181588
111446370;41.14751;-8.667524;-0.1512768;0.7181596
111446371;41.14755;-8.667852;-0.1512826;0.7181603
111446372;41.14758;-8.668821;-0.1512995;0.7181607
111446373;41.14767;-8.672958;-0.1513717;0.7181624
111447960;41.14842;-8.654135;-0.1510431;0.7181755
111447963;41.14827;-8.654813;-0.151055;0.7181728
111447966;41.14688;-8.657553;-0.1511028;0.7181485
111447968;41.14677;-8.657827;-0.1511076;0.7181466
111447969;41.14672;-8.658095;-0.1511123;0.7181457
111447970;41.14673;-8.658344;-0.1511166;0.718146
111447972;41.14703;-8.660005;-0.1511456;0.7181512
111447973;41.1475;-8.661381;-0.1511696;0.7181594
111447974;41.14799;-8.663946;-0.1512144;0.718168
111447975;41.14806;-8.664305;-0.1512206;0.7181692
111447976;41.14809;-8.664605;-0.1512259;0.7181696
111447977;41.14808;-8.664921;-0.1512314;0.7181695
111447978;41.14802;-8.665254;-0.1512372;0.7181684
111447980;41.1474;-8.666708;-0.1512626;0.7181576
111447981;41.14738;-8.666879;-0.1512656;0.7181574
111447984;41.14738;-8.666963;-0.151267;0.7181574
111448461;41.14858;-8.653334;-0.1510292;0.7181783
111448462;41.14866;-8.653502;-0.1510321;0.7181796
111448463;41.14871;-8.653687;-0.1510353;0.7181804
111448464;41.14869;-8.653922;-0.1510394;0.7181802
111448467;41.14867;-8.654058;-0.1510418;0.7181798
111448569;41.14848;-8.654165;-0.1510437;0.7181764
111449494;41.14854;-8.653292;-0.1510284;0.7181774
111449495;41.14857;-8.653126;-0.1510255;0.718178
111449497;41.14864;-8.653027;-0.1510238;0.7181792
111449499;41.14924;-8.652883;-0.1510213;0.7181898
111450380;41.14832;-8.653224;-0.1510272;0.7181737
111450382;41.14787;-8.649712;-0.1509659;0.7181659
111450384;41.14789;-8.649527;-0.1509627;0.7181662
111450385;41.14795;-8.649328;-0.1509593;0.7181672
111450386;41.14816;-8.648717;-0.1509486;0.7181708
111450388;41.14837;-8.647964;-0.1509354;0.7181745
111450389;41.14845;-8.647416;-0.1509259;0.7181759
111450853;41.14841;-8.653229;-0.1510273;0.7181752
111451063;41.14876;-8.653505;-0.1510322;0.7181814
111451963;41.14844;-8.654544;-0.1510503;0.7181757
111452218;41.14896;-8.654071;-0.151042;0.7181848
111452220;41.14884;-8.654018;-0.1510411;0.7181828
111452222;41.14875;-8.654005;-0.1510409;0.7181813
111455340;41.1484;-8.653872;-0.1510386;0.7181751
111459756;41.14848;-8.646904;-0.1509169;0.7181764
111459757;41.14847;-8.646422;-0.1509085;0.7181762
111459759;41.1484;-8.645949;-0.1509003;0.7181751
111459763;41.14804;-8.643139;-0.1508512;0.7181687
111459764;41.14803;-8.642712;-0.1508438;0.7181686
111459765;41.14808;-8.642182;-0.1508345;0.7181695
111459766;41.14819;-8.641571;-0.1508239;0.7181715
111459769;41.14836;-8.640929;-0.1508127;0.7181743
111459772;41.14843;-8.640567;-0.1508063;0.7181756
111459775;41.14848;-8.640006;-0.1507965;0.7181764
111459776;41.14833;-8.637523;-0.1507532;0.7181739
111459778;41.14823;-8.636537;-0.150736;0.7181721
111459780;41.1481;-8.635866;-0.1507243;0.7181699
111459781;41.14795;-8.635304;-0.1507145;0.7181671
111460002;41.15064;-8.640581;-0.1508066;0.7182142
111460003;41.15042;-8.640732;-0.1508092;0.7182104
111460004;41.15025;-8.640806;-0.1508105;0.7182073
111460005;41.15007;-8.640843;-0.1508112;0.7182041
111461652;41.15078;-8.640421;-0.1508038;0.7182165
111461655;41.15094;-8.640169;-0.1507994;0.7182193
111461657;41.15105;-8.639902;-0.1507947;0.7182212
111461658;41.15111;-8.639651;-0.1507904;0.7182224
111461660;41.15114;-8.639395;-0.1507859;0.7182229
111461662;41.15114;-8.639077;-0.1507803;0.7182229
111461663;41.15098;-8.636499;-0.1507353;0.7182201
111461666;41.15092;-8.635507;-0.150718;0.718219
111461672;41.15108;-8.633684;-0.1506862;0.7182218
111462212;41.15045;-8.637307;-0.1507494;0.7182109
111462213;41.14993;-8.638646;-0.1507728;0.7182018
111462217;41.14967;-8.639376;-0.1507856;0.7181972
111462218;41.14949;-8.639994;-0.1507963;0.7181942
111463991;41.1494;-8.640449;-0.1508043;0.7181925
111463992;41.14931;-8.641045;-0.1508147;0.718191
111463993;41.14929;-8.641654;-0.1508253;0.7181906
111463995;41.14932;-8.642195;-0.1508348;0.7181911
111463996;41.14942;-8.642641;-0.1508425;0.7181928
111463998;41.14954;-8.643033;-0.1508494;0.718195
111463999;41.14983;-8.643656;-0.1508602;0.7182001
111464001;41.15005;-8.643959;-0.1508655;0.7182039
111464003;41.15031;-8.644239;-0.1508704;0.7182085
111464004;41.15066;-8.644481;-0.1508746;0.7182145
111464006;41.15107;-8.644633;-0.1508773;0.7182217
111464007;41.15132;-8.644598;-0.1508767;0.7182261
111464009;41.15156;-8.64446;-0.1508743;0.7182302
111464010;41.15187;-8.643938;-0.1508652;0.7182357
111464012;41.1519;-8.643267;-0.1508535;0.7182361
111464014;41.1518;-8.642956;-0.150848;0.7182344
111464578;41.15095;-8.644746;-0.1508793;0.7182195
111464581;41.15122;-8.644799;-0.1508802;0.7182243
111464588;41.15277;-8.644736;-0.1508791;0.7182514
111464591;41.15342;-8.644803;-0.1508803;0.7182627
111464592;41.15401;-8.644963;-0.1508831;0.718273
111465590;41.15063;-8.6446;-0.1508767;0.7182139
111465591;41.1503;-8.644361;-0.1508726;0.7182083
111465594;41.15003;-8.644084;-0.1508677;0.7182035
111465596;41.14976;-8.643724;-0.1508615;0.7181988
111465599;41.14953;-8.643263;-0.1508534;0.7181948
111465600;41.14942;-8.642963;-0.1508482;0.7181928
111465602;41.1493;-8.642537;-0.1508407;0.7181908
111465603;41.14921;-8.641926;-0.1508301;0.7181892
111465604;41.1492;-8.641562;-0.1508237;0.7181891
111465606;41.14921;-8.641249;-0.1508182;0.7181892
111465608;41.14924;-8.640907;-0.1508123;0.7181898
111465610;41.14933;-8.640446;-0.1508042;0.7181912
111465613;41.14952;-8.639589;-0.1507893;0.7181945
111465615;41.14967;-8.639114;-0.150781;0.7181972
111465621;41.15063;-8.636595;-0.150737;0.7182141
111467269;41.1477;-8.634437;-0.1506993;0.7181628
111467270;41.14743;-8.633743;-0.1506872;0.7181581
111467271;41.14695;-8.632876;-0.1506721;0.7181498
111467273;41.14559;-8.63072;-0.1506345;0.7181261
111467277;41.14532;-8.63033;-0.1506277;0.7181212
111467278;41.1452;-8.630143;-0.1506244;0.7181193
111467280;41.14501;-8.629746;-0.1506175;0.7181159
111467281;41.14476;-8.628873;-0.1506022;0.7181115
111467284;41.1447;-8.62839;-0.1505938;0.7181104
111467285;41.14467;-8.627877;-0.1505849;0.71811
111467286;41.14468;-8.627499;-0.1505783;0.7181102
111467287;41.14473;-8.626899;-0.1505678;0.718111
111467467;41.14476;-8.626755;-0.1505653;0.7181115
111479493;41.14479;-8.625411;-0.1505418;0.7181121
111479494;41.14473;-8.625093;-0.1505363;0.7181111
111479496;41.14463;-8.624766;-0.1505306;0.7181093
111479498;41.1436;-8.62163;-0.1504758;0.7180912
111479500;41.14343;-8.621334;-0.1504707;0.7180884
111479501;41.14316;-8.620948;-0.1504639;0.7180836
111479502;41.14257;-8.620356;-0.1504536;0.7180734
111479503;41.14239;-8.620086;-0.1504489;0.7180702
111479504;41.14158;-8.618849;-0.1504273;0.7180561
111479505;41.1415;-8.618714;-0.1504249;0.7180546
111479506;41.14054;-8.616597;-0.150388;0.7180378
111479507;41.1405;-8.616468;-0.1503857;0.7180372
111479508;41.14048;-8.616322;-0.1503832;0.7180369
111479509;41.14049;-8.616189;-0.1503809;0.718037
111479510;41.14054;-8.616021;-0.1503779;0.7180378
